num_ingredients,num_steps,desc_len,vote_count,instr_len,ingr_len,time_cue_count,cuisine,course,diet,total_time_min,is_quick
29,25,935,6676,2768,433,7,Mexican,Dinner,Vegetarian,75.0,0
14,7,346,304,812,122,0,South Indian Recipes,Lunch,Diabetic Friendly,30.0,1
15,8,288,455,630,138,0,North Indian Recipes,Side Dish,Vegetarian,35.0,1
2,5,1150,2703,925,34,3,Other,Unknown,Unknown,15.0,1
10,11,645,3214,1157,186,9,South Indian Recipes,Dinner,Diabetic Friendly,50.0,0
6,5,397,462,372,32,0,Indian,Side Dish,Vegetarian,25.0,1
9,11,711,1866,960,118,6,Indian,Lunch,Vegetarian,30.0,1
9,15,665,3506,1410,127,5,South Indian Recipes,Snack,Vegetarian,65.0,0
3,6,649,598,452,26,4,Continental,World Breakfast,Diabetic Friendly,15.0,1
8,10,778,1542,831,108,2,Continental,World Breakfast,Vegetarian,50.0,0
8,21,818,14664,2153,113,11,Other,Appetizer,Vegetarian,45.0,1
19,9,297,526,1028,170,0,South Indian Recipes,Side Dish,Vegetarian,40.0,1
13,8,398,864,816,118,0,South Indian Recipes,South Indian Breakfast,Vegetarian,55.0,0
11,5,278,156,670,83,0,South Indian Recipes,Snack,Vegetarian,30.0,1
6,14,981,3463,1345,110,0,Continental,Appetizer,High Protein Vegetarian,45.0,1
8,8,509,326,1062,122,5,South Indian Recipes,Snack,Vegetarian,30.0,1
4,8,353,326,689,35,0,Indian,Main Course,Vegetarian,35.0,1
5,12,922,1423,968,60,6,North Indian Recipes,Dessert,Vegetarian,90.0,0
7,13,532,2305,1176,100,8,Continental,Dessert,Eggetarian,40.0,1
9,17,445,401,1231,85,7,Other,Dessert,Vegetarian,50.0,0
8,8,507,929,941,117,8,Other,Lunch,Vegetarian,445.0,0
21,17,486,834,1747,335,9,Other,Appetizer,Vegetarian,70.0,0
11,11,461,1712,609,169,2,South Indian Recipes,Side Dish,Vegetarian,35.0,1
5,12,442,1743,822,76,4,Continental,Snack,Vegetarian,45.0,1
15,9,628,2569,1199,192,10,Indian,Lunch,Vegetarian,60.0,0
8,7,604,1831,505,130,0,North Indian Recipes,Side Dish,Vegetarian,15.0,1
10,18,565,326,1155,152,4,Italian Recipes,Snack,Eggetarian,75.0,0
7,7,1245,1347,1052,115,3,South Indian Recipes,Snack,Vegetarian,220.0,0
10,12,563,3333,1750,126,4,Indian,Lunch,Vegan,55.0,0
8,8,820,2257,653,121,4,Other,Side Dish,Vegetarian,20.0,1
6,8,249,443,744,74,0,Continental,Snack,Vegetarian,45.0,1
7,9,650,4410,949,97,10,North Indian Recipes,Dessert,Vegetarian,30.0,1
11,8,752,3288,1138,192,3,Tamil Nadu,Appetizer,Vegetarian,50.0,0
16,14,702,8754,1847,246,15,Other,South Indian Breakfast,Vegetarian,60.0,0
8,11,558,367,804,121,3,Other,Unknown,Unknown,10.0,1
8,12,777,2976,1159,137,1,Other,Lunch,Vegetarian,50.0,0
6,10,649,867,943,58,0,Continental,World Breakfast,Eggetarian,40.0,1
9,8,297,301,521,76,0,North Indian Recipes,Lunch,High Protein Vegetarian,35.0,1
10,8,654,1079,714,136,1,Other,Dessert,Vegetarian,15.0,1
8,6,601,679,482,101,0,Continental,Appetizer,Vegetarian,30.0,1
18,22,478,1733,1864,237,13,Indian,Main Course,Vegetarian,55.0,0
7,11,455,923,661,91,1,Indian,Side Dish,Vegetarian,15.0,1
5,6,1043,686,683,74,0,Continental,Unknown,Unknown,25.0,1
7,10,628,4767,1053,74,4,Indian,Dessert,Vegetarian,60.0,0
17,16,948,6190,2192,249,10,South Indian Recipes,South Indian Breakfast,Vegetarian,25.0,1
6,13,574,455,1058,85,5,Continental,Snack,Vegetarian,35.0,1
14,11,336,430,792,110,0,Other,Dinner,High Protein Vegetarian,60.0,0
10,12,639,533,1372,120,5,Other,Main Course,Non Vegeterian,45.0,1
14,14,828,1515,1227,248,3,Tamil Nadu,Side Dish,Vegetarian,15.0,1
9,11,785,1328,1165,169,5,North Indian Recipes,Side Dish,Diabetic Friendly,40.0,1
7,11,484,445,671,80,2,South Indian Recipes,Side Dish,Vegetarian,15.0,1
10,10,833,2179,1407,125,6,Other,Appetizer,Unknown,245.0,0
19,8,665,1339,499,321,1,Mexican,Side Dish,Vegetarian,30.0,1
13,14,601,277,1545,224,5,Mexican,Appetizer,Vegetarian,60.0,0
12,7,375,490,593,103,0,South Indian Recipes,Side Dish,Vegetarian,35.0,1
5,9,396,1088,942,60,4,Continental,Dessert,Vegetarian,500.0,0
6,13,478,876,948,87,3,Continental,Dessert,Vegetarian,40.0,1
16,12,1037,2404,1320,284,9,Indian,Lunch,Vegetarian,50.0,0
14,13,685,3744,1220,242,3,Continental,Appetizer,Vegetarian,70.0,0
16,13,806,3761,1244,264,4,Fusion,Appetizer,Vegetarian,55.0,0
10,4,349,330,506,76,0,South Indian Recipes,Side Dish,Vegetarian,25.0,1
16,10,432,787,1096,114,0,Gujarati Recipes﻿,North Indian Breakfast,High Protein Vegetarian,50.0,0
16,12,444,2517,1677,231,13,Gujarati Recipes﻿,North Indian Breakfast,High Protein Vegetarian,50.0,0
5,11,655,761,1106,102,7,Indian,Appetizer,Vegetarian,40.0,1
3,15,551,627,1651,22,5,Indian,Dessert,Vegetarian,20.0,1
13,10,489,3816,1429,200,4,North Indian Recipes,Snack,Vegetarian,40.0,1
6,7,656,348,620,80,1,Indian,Snack,Vegetarian,15.0,1
9,15,747,5151,944,144,3,Maharashtrian Recipes,Indian Breakfast,Gluten Free,35.0,1
10,10,750,3098,861,149,3,North Indian Recipes,Dinner,Eggetarian,90.0,0
10,9,146,7911,926,179,5,Indian,Side Dish,Diabetic Friendly,45.0,1
7,8,247,823,576,61,0,North Indian Recipes,Side Dish,Vegetarian,35.0,1
6,6,718,680,392,72,1,Continental,World Breakfast,High Protein Vegetarian,15.0,1
6,9,1022,928,641,86,5,Continental,Snack,Vegetarian,100.0,0
14,20,400,4470,2026,205,16,North Indian Recipes,North Indian Breakfast,Vegetarian,40.0,1
7,7,677,813,391,109,3,Indian,Side Dish,Vegetarian,25.0,1
8,10,828,7550,1151,120,5,Kerala Recipes,Lunch,Vegetarian,25.0,1
7,7,734,349,411,87,0,Continental,World Breakfast,Vegetarian,15.0,1
3,7,743,282,633,41,4,Continental,Appetizer,Vegetarian,30.0,1
17,14,543,3666,1770,275,4,Other,Lunch,Non Vegeterian,55.0,0
5,8,532,1817,505,56,2,Indian,Snack,Vegetarian,10.0,1
8,10,1030,5115,489,88,1,Kerala Recipes,Side Dish,Vegetarian,5.0,1
14,9,389,356,897,136,0,Other,Lunch,Vegetarian,45.0,1
7,8,715,1330,704,96,9,Continental,Snack,High Protein Vegetarian,150.0,0
10,8,757,955,833,148,1,Other,Appetizer,Vegetarian,10.0,1
12,11,616,5928,1184,220,4,Other,Main Course,Vegetarian,50.0,0
6,13,835,471,1190,98,2,Indian,Dessert,Vegetarian,255.0,0
14,6,341,217,798,152,0,Continental,Main Course,Vegetarian,45.0,1
21,9,148,568,1289,341,5,Continental,Side Dish,High Protein Vegetarian,35.0,1
10,20,1077,2656,2575,119,10,Continental,Dessert,Vegetarian,45.0,1
5,6,317,809,344,46,0,Indian,Side Dish,Vegetarian,10.0,1
10,8,583,874,814,165,0,North Indian Recipes,Side Dish,No Onion No Garlic (Sattvic),50.0,0
10,5,325,441,658,78,0,Continental,Snack,High Protein Vegetarian,40.0,1
13,10,399,535,855,109,0,North Indian Recipes,North Indian Breakfast,High Protein Vegetarian,65.0,0
8,9,485,1176,881,108,6,Kerala Recipes,Dessert,Vegetarian,210.0,0
8,6,522,9284,657,111,4,Indian,Side Dish,Vegetarian,15.0,1
10,6,699,1874,592,135,0,Continental,Snack,Vegetarian,20.0,1
13,13,685,1706,1856,229,7,Other,North Indian Breakfast,Diabetic Friendly,50.0,0
15,10,1056,5633,1300,239,7,Andhra,Lunch,High Protein Vegetarian,40.0,1
16,15,1375,6830,1832,262,14,Other,Lunch,Diabetic Friendly,165.0,0
9,16,757,1415,1815,153,7,South Indian Recipes,South Indian Breakfast,Vegetarian,160.0,0
8,8,605,582,711,100,3,Other,Dinner,High Protein Vegetarian,40.0,1
5,6,522,325,565,78,0,Italian Recipes,Appetizer,High Protein Vegetarian,10.0,1
7,14,378,1602,1450,109,8,Continental,Dessert,Vegetarian,30.0,1
16,24,596,5384,1785,242,7,Indian,Appetizer,Non Vegeterian,60.0,0
13,13,562,283,1057,180,8,Continental,World Breakfast,Diabetic Friendly,55.0,0
5,6,832,3034,505,40,0,Indian,Snack,Vegetarian,25.0,1
8,7,782,1459,529,131,6,Continental,Appetizer,Vegetarian,35.0,1
9,8,887,637,611,95,5,Continental,Snack,Vegetarian,40.0,1
16,10,324,335,1211,165,0,Fusion,Indian Breakfast,High Protein Vegetarian,30.0,1
19,17,788,586,1447,352,6,North Indian Recipes,Lunch,Vegetarian,35.0,1
19,10,342,624,920,138,0,North Indian Recipes,Side Dish,Diabetic Friendly,45.0,1
14,13,888,8099,1189,235,10,South Indian Recipes,Side Dish,Vegetarian,30.0,1
12,14,842,1794,1371,220,13,South Indian Recipes,South Indian Breakfast,High Protein Vegetarian,45.0,1
7,8,763,3076,794,94,2,Indian,Dessert,Vegetarian,360.0,0
12,10,766,1224,1115,215,2,Karnataka,South Indian Breakfast,Diabetic Friendly,40.0,1
3,7,613,445,583,35,2,Continental,Snack,Vegetarian,380.0,0
3,12,504,607,1612,68,12,Indian,Snack,High Protein Vegetarian,55.0,0
12,10,356,320,788,106,0,North Indian Recipes,Lunch,Diabetic Friendly,25.0,1
11,9,714,1015,1221,206,6,Other,Side Dish,Diabetic Friendly,40.0,1
7,8,453,2198,569,113,0,Continental,Unknown,Unknown,20.0,1
17,9,358,464,932,300,6,South Indian Recipes,South Indian Breakfast,Vegetarian,35.0,1
6,5,688,6179,450,87,4,Other,Unknown,Unknown,15.0,1
10,12,786,1732,1306,174,5,South Indian Recipes,South Indian Breakfast,Vegetarian,250.0,0
6,10,746,2484,804,70,6,Indian,Snack,Vegetarian,20.0,1
11,15,704,5713,1697,191,6,Maharashtrian Recipes,Snack,Vegetarian,60.0,0
17,12,353,370,1132,145,0,Other,Appetizer,Non Vegeterian,51.0,0
7,9,630,9792,1047,97,2,Indian,Lunch,Vegetarian,50.0,0
7,16,643,4073,1211,123,3,South Indian Recipes,Snack,Vegetarian,75.0,0
9,7,698,233,820,144,1,Continental,Appetizer,Vegetarian,15.0,1
22,27,774,1355,2392,332,7,Other,Main Course,Vegetarian,90.0,0
8,8,464,1606,639,108,5,Continental,Side Dish,Vegetarian,40.0,1
12,8,588,1539,991,226,4,Indian,North Indian Breakfast,Vegan,45.0,1
3,7,572,278,530,47,3,Continental,Dessert,Vegetarian,500.0,0
9,10,558,835,976,115,2,Continental,Snack,Vegetarian,60.0,0
9,12,484,2697,1149,147,3,North Indian Recipes,Snack,Vegetarian,330.0,0
16,6,566,545,818,288,0,Indian,Snack,Vegetarian,20.0,1
8,10,372,1307,864,107,0,South Indian Recipes,Snack,Vegetarian,75.0,0
3,14,499,8462,1594,26,4,North Indian Recipes,Main Course,Vegetarian,40.0,1
10,11,504,1237,1271,187,3,Italian Recipes,Appetizer,Vegetarian,30.0,1
6,10,457,912,709,73,0,Italian Recipes,Side Dish,Vegetarian,40.0,1
6,7,673,734,505,123,0,Continental,Appetizer,Vegetarian,15.0,1
8,7,582,2628,660,91,4,Maharashtrian Recipes,North Indian Breakfast,Vegetarian,10.0,1
7,7,624,1183,487,74,1,Continental,Unknown,Vegetarian,22.0,1
10,7,536,346,725,170,3,Continental,World Breakfast,High Protein Vegetarian,75.0,0
8,9,504,5747,888,113,7,Indian,Appetizer,High Protein Vegetarian,55.0,0
16,15,716,743,2104,195,9,Italian Recipes,Dinner,Vegetarian,30.0,1
3,22,713,20860,3351,26,3,North Indian Recipes,Main Course,Vegetarian,40.0,1
19,13,602,7956,1393,339,6,North Indian Recipes,Lunch,Vegetarian,70.0,0
10,15,422,2457,1558,149,5,South Indian Recipes,South Indian Breakfast,Diabetic Friendly,50.0,0
5,4,849,2070,441,70,0,Indian,Snack,Vegetarian,50.0,0
11,9,263,352,784,107,0,Continental,Snack,Vegetarian,60.0,0
10,5,389,1028,456,72,0,Indian,Lunch,Vegetarian,50.0,0
12,9,583,1167,653,140,2,Indian,Lunch,Vegetarian,40.0,1
8,7,503,875,596,137,1,Continental,Appetizer,Vegetarian,25.0,1
6,5,517,274,294,68,0,Continental,World Breakfast,Sugar Free Diet,20.0,1
10,6,359,3707,759,158,5,Kerala Recipes,Side Dish,Vegetarian,55.0,0
11,8,529,164,678,160,0,Other,Dinner,Vegetarian,20.0,1
7,10,76,535,782,104,0,Indian,Snack,Vegetarian,25.0,1
8,13,815,1834,1808,146,4,Indian,North Indian Breakfast,Diabetic Friendly,50.0,0
10,5,662,1343,511,118,3,Indian,Side Dish,Vegetarian,30.0,1
12,6,368,388,700,132,0,Other,Appetizer,High Protein Vegetarian,35.0,1
11,11,392,708,694,146,0,Continental,World Breakfast,Vegetarian,25.0,1
3,11,883,2556,810,25,8,Kerala Recipes,Lunch,Diabetic Friendly,70.0,0
6,8,710,385,603,83,2,Continental,Snack,Vegetarian,495.0,0
16,11,763,5202,1618,315,6,Other,Main Course,High Protein Vegetarian,540.0,0
12,18,600,2614,1952,175,7,North Indian Recipes,Dinner,Vegetarian,170.0,0
8,6,611,261,387,99,0,Indian,Appetizer,High Protein Vegetarian,25.0,1
1,14,597,1273,964,16,0,Mexican,Dinner,Vegetarian,30.0,1
5,5,758,1184,536,69,0,Continental,World Breakfast,Vegetarian,20.0,1
9,12,819,7130,1535,132,5,Italian Recipes,Dinner,Non Vegeterian,45.0,1
10,9,629,5027,1220,146,5,Italian Recipes,Dinner,Vegetarian,50.0,0
12,17,845,4590,1586,181,6,South Indian Recipes,South Indian Breakfast,Eggetarian,28.0,1
13,14,659,1140,1307,216,3,Other,Snack,Vegetarian,35.0,1
12,7,605,966,527,148,0,Continental,Dinner,Vegetarian,10.0,1
9,4,276,218,438,84,0,Kerala Recipes,Snack,Vegetarian,12.0,1
16,16,638,2891,1809,257,6,Indian,Snack,Vegetarian,45.0,1
19,22,646,1518,2076,385,15,Other,Side Dish,Vegetarian,50.0,0
3,8,643,1909,416,31,3,Fusion,Appetizer,Vegetarian,25.0,1
10,19,408,902,1411,138,3,Indian,Snack,Vegetarian,35.0,1
5,9,600,232,676,74,1,Continental,Dessert,Vegetarian,30.0,1
10,5,307,270,511,78,0,Fusion,Dinner,Eggetarian,40.0,1
18,17,855,747,1931,247,11,Indian,Dessert,Vegetarian,545.0,0
25,18,512,629,1969,368,12,Other,Main Course,Vegetarian,75.0,0
16,24,545,752,2679,240,13,Mexican,Appetizer,Non Vegeterian,35.0,1
10,5,368,223,658,88,0,Bengali Recipes,Lunch,High Protein Vegetarian,50.0,0
5,5,488,502,395,43,0,Indian,Unknown,Vegetarian,7.0,1
13,7,364,479,679,123,0,Italian Recipes,Appetizer,Vegetarian,15.0,1
14,21,511,3568,1979,211,23,Other,Appetizer,Non Vegeterian,51.0,0
11,6,359,257,771,103,0,Fusion,Dinner,Vegetarian,40.0,1
4,7,347,612,904,23,0,Indian,Dinner,Diabetic Friendly,70.0,0
10,7,781,417,734,110,1,Continental,World Breakfast,Eggetarian,30.0,1
8,3,274,245,301,70,0,Continental,Dinner,Vegetarian,25.0,1
7,7,417,5613,894,107,2,Fusion,Indian Breakfast,Vegetarian,30.0,1
4,6,637,2029,441,57,0,Continental,Snack,Vegetarian,25.0,1
8,7,551,228,560,113,1,Continental,Dinner,Vegetarian,25.0,1
10,12,754,1671,1277,147,3,Other,Appetizer,High Protein Vegetarian,35.0,1
7,8,914,873,617,123,9,Indian,Side Dish,Vegetarian,10.0,1
4,4,258,276,464,38,0,Continental,Appetizer,Vegetarian,30.0,1
8,12,636,2698,1345,136,1,Indian,Indian Breakfast,Vegetarian,60.0,0
9,9,679,1972,840,140,4,South Indian Recipes,South Indian Breakfast,Vegetarian,20.0,1
9,13,353,880,1112,170,6,Indian,Lunch,Vegetarian,25.0,1
11,8,696,1439,880,158,5,Tamil Nadu,Lunch,Vegetarian,30.0,1
13,8,237,441,753,98,0,Karnataka,Snack,Vegetarian,30.0,1
7,7,786,4290,598,123,1,South Indian Recipes,Lunch,Vegetarian,45.0,1
9,13,874,3106,1883,175,4,Gujarati Recipes﻿,Lunch,Vegetarian,50.0,0
9,8,547,619,791,157,1,Other,Lunch,Vegetarian,40.0,1
9,14,1084,563,1305,112,4,Indian,Side Dish,Vegetarian,30.0,1
11,9,471,1826,708,211,1,Other,Lunch,High Protein Vegetarian,40.0,1
10,7,1076,3687,1061,155,1,South Indian Recipes,Indian Breakfast,Diabetic Friendly,25.0,1
10,8,1417,1068,955,168,3,Other,Side Dish,Diabetic Friendly,50.0,0
9,10,622,5595,773,126,3,Tamil Nadu,Side Dish,Vegetarian,30.0,1
7,8,452,2491,488,84,2,Indian,Side Dish,High Protein Vegetarian,20.0,1
25,21,727,17921,1811,434,7,North Indian Recipes,Lunch,Vegetarian,45.0,1
14,6,576,905,774,208,4,South Indian Recipes,Lunch,Vegetarian,40.0,1
11,10,566,3800,1074,151,3,Andhra,Snack,Vegetarian,150.0,0
16,8,368,193,795,171,0,South Indian Recipes,Appetizer,Eggetarian,25.0,1
13,10,414,1169,936,168,6,Other,Dessert,Vegetarian,120.0,0
16,9,302,341,919,147,0,Fusion,Appetizer,Vegetarian,35.0,1
7,8,369,803,677,109,3,Indian,Side Dish,No Onion No Garlic (Sattvic),20.0,1
29,13,318,599,1390,226,0,North Indian Recipes,Main Course,Vegetarian,45.0,1
11,9,705,2112,697,174,4,South Indian Recipes,South Indian Breakfast,Vegetarian,69.0,0
10,8,815,647,537,132,1,Continental,Appetizer,Vegetarian,15.0,1
10,5,521,1073,426,186,1,Continental,Side Dish,High Protein Vegetarian,70.0,0
22,14,562,3756,1047,419,3,North Indian Recipes,Lunch,High Protein Vegetarian,25.0,1
27,13,341,754,1116,258,0,North Indian Recipes,Lunch,Vegetarian,45.0,1
12,8,605,1066,940,192,8,North Indian Recipes,Lunch,Vegetarian,45.0,1
10,11,457,777,868,132,2,Indian,Snack,High Protein Vegetarian,40.0,1
13,11,346,588,846,113,0,North Indian Recipes,Dinner,Vegetarian,190.0,0
9,8,298,620,729,89,0,Indian,Indian Breakfast,Vegetarian,60.0,0
3,7,330,347,305,13,0,North Indian Recipes,Side Dish,Vegan,15.0,1
10,9,514,385,719,141,2,Continental,World Breakfast,Vegetarian,15.0,1
13,9,399,1225,615,121,0,Continental,Appetizer,Vegetarian,55.0,0
13,11,810,1018,1245,195,6,North Indian Recipes,Side Dish,Vegetarian,55.0,0
14,6,304,637,744,140,0,Other,Main Course,Vegetarian,50.0,0
11,7,293,516,382,97,0,Indian,Appetizer,Vegan,15.0,1
14,10,469,336,974,213,6,Other,Lunch,Vegetarian,40.0,1
7,7,309,590,551,61,0,Indian,Snack,Vegetarian,35.0,1
13,15,545,18627,1015,237,6,South Indian Recipes,Dinner,Vegetarian,25.0,1
11,9,344,203,838,103,0,Other,Side Dish,Vegetarian,100.0,0
10,9,421,7026,791,130,1,Andhra,Lunch,Vegetarian,35.0,1
15,9,641,1192,1017,268,12,Other,Lunch,Vegetarian,60.0,0
10,9,927,2969,1220,194,11,North Indian Recipes,Dinner,High Protein Vegetarian,45.0,1
14,11,631,1574,1083,251,6,North Indian Recipes,Dinner,High Protein Vegetarian,55.0,0
6,5,342,444,358,33,0,Indian,Side Dish,Vegetarian,10.0,1
11,13,417,3705,755,177,4,North Indian Recipes,Lunch,Vegetarian,25.0,1
23,19,986,575,2064,359,15,Fusion,Snack,High Protein Vegetarian,80.0,0
9,10,682,1942,841,166,0,Gujarati Recipes﻿,Side Dish,Vegetarian,20.0,1
11,8,724,4673,860,168,4,Fusion,Dinner,Vegetarian,50.0,0
8,17,471,7245,1504,142,4,South Indian Recipes,Appetizer,Vegetarian,30.0,1
5,7,262,445,474,40,0,Indian,Indian Breakfast,Vegetarian,50.0,0
32,32,605,2060,3386,599,20,Rajasthani,Main Course,Non Vegeterian,90.0,0
9,12,759,11296,1493,122,16,South Indian Recipes,South Indian Breakfast,Vegetarian,50.0,0
19,10,325,629,997,173,0,North Indian Recipes,Snack,Vegetarian,55.0,0
8,16,589,1400,1685,163,1,Fusion,Dessert,Vegetarian,30.0,1
15,12,903,5524,1131,221,2,Maharashtrian Recipes,Lunch,Vegetarian,75.0,0
10,8,244,409,623,75,0,Indian,Dessert,Vegetarian,80.0,0
10,12,491,1220,940,126,3,North Indian Recipes,Side Dish,Vegetarian,30.0,1
16,12,1065,702,1422,251,9,North Indian Recipes,Lunch,Diabetic Friendly,40.0,1
14,14,480,1989,1394,174,10,North Indian Recipes,Lunch,Vegetarian,40.0,1
4,8,631,3027,492,63,0,Bengali Recipes,Side Dish,Vegetarian,35.0,1
12,15,955,4358,1473,220,4,Other,Lunch,Vegetarian,40.0,1
14,10,256,336,819,141,0,Indian,Appetizer,High Protein Non Vegetarian,50.0,0
12,14,499,985,987,219,1,Indian,Side Dish,Vegetarian,30.0,1
14,9,339,1267,836,134,0,Other,Side Dish,Vegetarian,44.0,1
12,10,669,935,1015,195,5,North Indian Recipes,Lunch,Vegetarian,60.0,0
9,15,907,11744,1361,153,3,Maharashtrian Recipes,Side Dish,Vegetarian,20.0,1
7,10,563,459,826,83,0,Indian,Appetizer,Vegan,15.0,1
13,10,369,42785,741,192,1,Other,Lunch,Vegetarian,20.0,1
10,14,715,2265,1104,140,3,Rajasthani,Lunch,Vegetarian,25.0,1
16,18,653,948,1990,282,7,Rajasthani,Lunch,Vegetarian,45.0,1
27,17,565,3305,2145,398,9,North Indian Recipes,Lunch,Vegetarian,90.0,0
12,10,429,2567,1253,208,5,North Indian Recipes,Lunch,Vegetarian,50.0,0
11,8,827,3032,806,182,1,Gujarati Recipes﻿,Dinner,Vegetarian,35.0,1
6,5,254,383,296,57,0,Other,Appetizer,Vegetarian,25.0,1
7,11,444,2361,881,80,1,Indian,Snack,High Protein Vegetarian,30.0,1
21,17,505,4498,1269,313,3,Continental,Main Course,Vegetarian,40.0,1
11,8,512,986,905,133,0,Other,Lunch,High Protein Vegetarian,40.0,1
4,11,1175,823,1186,70,5,Indian,Dessert,Vegetarian,45.0,1
10,10,662,4678,879,125,1,Karnataka,Side Dish,Vegetarian,15.0,1
12,9,609,951,860,234,1,North Indian Recipes,Lunch,High Protein Vegetarian,35.0,1
10,10,544,1509,867,182,0,North Indian Recipes,Side Dish,Vegetarian,45.0,1
13,15,790,3883,1492,189,3,South Indian Recipes,Lunch,Vegetarian,40.0,1
13,12,654,1050,1320,234,2,Other,Lunch,Vegetarian,35.0,1
11,16,547,5172,1863,121,7,North Indian Recipes,Dinner,Vegetarian,45.0,1
12,11,616,1969,1039,186,2,Bengali Recipes,Lunch,Vegetarian,35.0,1
14,9,522,7376,881,180,0,South Indian Recipes,Side Dish,Vegetarian,35.0,1
12,25,893,521,2220,138,7,Other,Unknown,Unknown,50.0,0
17,8,390,555,676,116,0,Gujarati Recipes﻿,Dinner,Vegetarian,22.0,1
12,9,286,406,625,105,0,North Indian Recipes,Side Dish,High Protein Vegetarian,40.0,1
20,11,669,5953,1257,335,4,North Indian Recipes,Lunch,High Protein Vegetarian,80.0,0
10,10,447,3453,815,167,2,North Indian Recipes,Lunch,Vegetarian,45.0,1
14,11,421,11625,828,217,3,South Indian Recipes,Side Dish,High Protein Vegetarian,30.0,1
8,13,367,1428,1377,123,5,Indian,Dinner,High Protein Vegetarian,30.0,1
19,13,720,388,1289,303,8,Gujarati Recipes﻿,Lunch,Vegetarian,50.0,0
12,11,423,996,1078,233,5,Other,Lunch,Vegetarian,55.0,0
20,14,496,324,1562,285,5,North Indian Recipes,Lunch,Vegetarian,30.0,1
11,12,509,7816,1390,159,2,Other,Side Dish,Vegetarian,45.0,1
10,10,941,868,924,148,3,Other,Side Dish,Vegetarian,30.0,1
15,12,419,502,1138,228,5,North Indian Recipes,Lunch,Vegetarian,30.0,1
9,9,499,5468,800,156,2,Andhra,Lunch,Vegetarian,40.0,1
5,12,827,826,1047,63,4,Continental,Dessert,Vegetarian,15.0,1
21,15,467,2727,1480,376,8,North Indian Recipes,Dinner,Vegetarian,40.0,1
10,10,435,282,621,161,2,Other,Lunch,Vegetarian,30.0,1
10,7,326,1885,563,67,0,Maharashtrian Recipes,Lunch,Vegetarian,35.0,1
15,17,380,2647,1641,281,2,Bengali Recipes,Side Dish,Diabetic Friendly,45.0,1
15,10,947,1749,1509,265,4,North Indian Recipes,Dinner,High Protein Vegetarian,40.0,1
15,10,523,618,985,257,2,Other,Lunch,Vegetarian,35.0,1
20,11,542,2086,1015,321,3,North Indian Recipes,Dinner,High Protein Vegetarian,50.0,0
14,9,548,1086,846,248,8,North Indian Recipes,Lunch,Vegetarian,25.0,1
10,8,662,947,743,165,1,Other,Lunch,Vegetarian,30.0,1
25,16,519,8280,1826,422,9,Other,Dinner,High Protein Vegetarian,35.0,1
6,8,693,690,676,82,3,Indian,Snack,Vegetarian,60.0,0
16,9,656,3525,840,254,1,North Indian Recipes,Side Dish,Vegetarian,40.0,1
13,20,554,1336,1527,254,4,Other,Main Course,Vegetarian,25.0,1
14,17,463,3974,1372,237,3,North Indian Recipes,Lunch,High Protein Vegetarian,80.0,0
12,10,936,7647,819,198,5,Gujarati Recipes﻿,Side Dish,No Onion No Garlic (Sattvic),65.0,0
17,15,647,786,2022,248,6,North Indian Recipes,Lunch,High Protein Vegetarian,45.0,1
13,7,388,680,726,90,0,Gujarati Recipes﻿,Side Dish,No Onion No Garlic (Sattvic),65.0,0
11,11,678,3906,1048,173,6,Other,Side Dish,Vegetarian,30.0,1
10,13,637,5482,866,179,3,Andhra,Lunch,Vegetarian,15.0,1
12,9,323,1290,893,90,0,North Indian Recipes,Lunch,Vegetarian,40.0,1
11,11,959,13329,976,177,4,Maharashtrian Recipes,Lunch,Vegetarian,25.0,1
9,16,732,939,1554,141,7,South Indian Recipes,Lunch,Vegetarian,35.0,1
19,9,459,1413,1029,147,0,Indian,Lunch,High Protein Vegetarian,55.0,0
15,12,714,2069,1217,276,5,Maharashtrian Recipes,Lunch,Vegetarian,35.0,1
11,8,386,1563,742,159,2,Other,Side Dish,Vegetarian,25.0,1
14,14,717,1409,1850,232,5,South Indian Recipes,Main Course,Vegetarian,50.0,0
7,6,331,485,672,59,0,Indian,Appetizer,Vegetarian,40.0,1
14,11,511,274,954,192,6,Tamil Nadu,Snack,High Protein Vegetarian,40.0,1
